game.id	key	value
135243	boardgamemechanic	Area Control / Area Influence
135243	boardgamemechanic	Card Drafting
135243	boardgamefamily	Animals: Dinosaurs
135243	boardgamefamily	Crowdfunding: Kickstarter
135243	boardgameexpansion	Triassic Terror: Limited Edition Predator Tiles
135243	boardgameexpansion	Triassic Terror: Promo Pack
135243	boardgamedesigner	Peter Hawes
135243	boardgameartist	Kurt Miller
135243	boardgameartist	Allen Smithee
135243	boardgamepublisher	Eagle-Gryphon Games
135243	boardgamepublisher	Kayal Games
135779	game	A Fake Artist Goes to New York
135779	type	boardgame
135779	yearpublished	2012
135779	description	&#227;&#130;&#168;&#227;&#130;&#187;&#232;&#138;&#184;&#232;&#161;&#147;&#229;&#174;&#182;&#227;&#131;&#139;&#227;&#131;&#165;&#227;&#131;&#188;&#227;&#131;&#168;&#227;&#131;&#188;&#227;&#130;&#175;&#227;&#129;&#184;&#232;&#161;&#140;&#227;&#129;&#143; &ndash; which is pronounced as &quot;Ese Geijutsuka New York e Iku&quot; and can be translated as Fake Artist Goes to New York &ndash; is a party game for 5-10 players. Players take turns being the Question Master, whose role is to set a category, write a word within that category on dry erase cards, and hand those out to other players as artists. At the same time, one player will have only an &quot;X&quot; written on his card. He is the fake artist!&#10;&#10;Players will then go around the table twice, drawing one contiguous stroke each on a paper to draw the word established by the Question Master, then guess who the fake artist is. If the fake artist is not caught, both the fake artist and the Question Master earn points; if the fake artist is caught and cannot guess what the word is, the artists earn points.&#10;&#10;
135779	minplayers	5
135779	maxplayers	10
135779	playingtime	20
135779	minplaytime	20
135779	maxplaytime	20
135779	minage	8
135779	comments	1327
135779	boardgamecategory	Bluffing
135779	boardgamecategory	Deduction
135779	boardgamecategory	Party Game
135779	boardgamemechanic	Line Drawing
135779	boardgamefamily	Cities: New York (New York, USA)
135779	boardgamefamily	Country: Japan
135779	boardgamefamily	Country: USA
135779	boardgameimplementation	Sunken Sailor
135779	boardgamedesigner	Jun Sasaki
135779	boardgameartist	Jun Sasaki
135779	boardgamepublisher	Oink Games
137649	game	Level 7 [Omega Protocol]
137649	type	boardgame
137649	yearpublished	2013
137649	description	Game description from the publisher:&#10;&#10;LEVEL 7 [Omega Protocol] picks up right where LEVEL 7 [ESCAPE] left off. The Subterra Bravo facility has been thrown into chaos through the players actions in [ESCAPE], and now the government has sent in a top-secret, highly-trained special forces unit to shut down the facility and eliminate everything remaining in the base.&#10;&#10;In [Omega Protocol], one player takes on the role of the Overseer while two to five other players take on the role of the elite Special Ops team. The Overseer's role in the game is to control all of the alien denizens and challenges the players face throughout the game. The players are trying to achieve specific scenario-based objectives by exploring a map that's laid out at the start and fighting off the hordes of aliens that the Overseer sends their way.&#10;&#10;Gameplay is based around adrenaline, which is the currency that the soldier players use to perform actions. They generate adrenaline to do things such as move, attack, and perform special actions like activating an objective space. That generation also has a negative effect for them, as that adrenaline transfers to the Overseer player, who then uses it to spawn aliens, create new threats, and hurt the soldiers' chance of success during the scenario. The more actions the Special Ops players take, the more resources the Overseer player has to work with.&#10;&#10;Characters in [Omega Protocol] are represented by miniatures, and each Special Ops and alien character has different attributes, powers, and customizable skills and equipment.&#10;&#10;
137649	minplayers	2
137649	maxplayers	6
137649	playingtime	90
137649	minplaytime	60
137649	maxplaytime	90
137649	minage	14
137649	comments	1532
137649	boardgamecategory	Fighting
137649	boardgamecategory	Horror
137649	boardgamecategory	Miniatures
137649	boardgamecategory	Science Fiction
137649	boardgamemechanic	Action Point Allowance System
137649	boardgamemechanic	Dice Rolling
137649	boardgamemechanic	Modular Board
137649	boardgamemechanic	Partnerships
137649	boardgamemechanic	Variable Player Powers
137649	boardgamefamily	Campaign Games
137649	boardgamefamily	Level 7
137649	boardgameexpansion	Level 7 [Omega Protocol]: Extreme Prejudice
137649	boardgameexpansion	Level 7 [Omega Protocol]: Passage Promo
137649	boardgameexpansion	Level 7 [Omega Protocol]: SF13 Pistol Promo
137649	boardgameexpansion	Level 7 [Omega Protocol]: Supply Cache Promo
137649	boardgamedesigner	Will Schoonover
137649	boardgameartist	Richard Anderson
137649	boardgameartist	Matt Ferbrache
137649	boardgameartist	Laine Garrett
137649	boardgameartist	Adrian Majkrazk
137649	boardgameartist	Josh Manderville
137649	boardgameartist	Marco Mazzoni
137649	boardgameartist	Nestor Ossandon
137649	boardgameartist	Kevin Prangley
137649	boardgameartist	Mike Vaillancourt
137649	boardgamepublisher	Privateer Press
137900	game	Jupiter Rescue
137900	type	boardgame
137900	yearpublished	2013
137900	description	You're a team of lowly maintenance robots built to keep the space station operational and clean so that the colonists can get on with...whatever it is they do. Unfortunately, the station has been invaded by creeps, alien creatures that slowly advance toward food (the colonists) so that they can multiply. The only thing keeping the colonists from being completely wiped out is your knowledge of the station, a couple of specialty tools and abilities unique to each of you, and a little bit of problem-solving code installed so you could do your jobs efficiently.&#10;&#10;Jupiter Rescue is a co-operative strategy game in which players work together to escort 28 colonists to an escape pod before they're converted into alien creeps. Each turn, players may take five actions, choosing from common options &mdash; moving themselves, moving nearby colonists, or killing alien creeps &mdash; and a series of programming cards that grant them special abilities. These cards can be played on the player's turn to activate the ability. Each player also gets to choose one card to be his &quot;core&quot; ability, letting him use it every turn instead of discarding it.&#10;&#10;New creeps are added to the board, which is composed of tiles, at the end of each player's turn by rolling a die; if a tile fills up with creeps, it's destroyed and removed from the game. Players lose if enough colonists get turned into creeps, or if certain key board tiles are all destroyed. Double-sided tiles allow for hundreds of station variations.&#10;&#10;
137900	minplayers	2
137900	maxplayers	7
137900	playingtime	60
137900	minplaytime	30
137900	maxplaytime	60
137900	minage	15
137900	comments	298
137900	boardgamecategory	Science Fiction
137900	boardgamemechanic	Co-operative Play
137900	boardgamemechanic	Modular Board
137900	boardgamemechanic	Variable Player Powers
137900	boardgamefamily	Robots
137900	boardgameexpansion	Jupiter Rescue: Excess Mass
137900	boardgamedesigner	Mark Major
137900	boardgameartist	Mark Major
137900	boardgamepublisher	The Game Crafter, LLC
137900	boardgamepublisher	Twilight Creations, Inc.
138161	game	Firefly: The Game
138161	type	boardgame
138161	yearpublished	2013
138161	description	Players begin with a ship, and travel from planet to planet, hiring crew, purchasing ship upgrades, and picking up cargo to deliver (jobs) all in the form of cards. Some crew and cargo are illegal, and can be confiscated if your ship is boarded by an alliance vessel. Travelling from planet to planet requires turning over &quot;full burn&quot; cards, one for each space moved. Most do nothing, but you can also encounter an Alliance ship, have a breakdown, or even run into Reavers. Completing jobs gets you cash. First player to complete the story goals wins.&#10;&#10;Game description from the publisher:&#10;&#10;In Firefly: The Game &ndash; based on the popular Firefly television series created by Joss Whedon &ndash; players captain their own Firefly-class transport ship, traveling the 'Verse with a handpicked crew of fighters, mechanics and other travelers. As a captain desperate for work, players are compelled to take on any job &mdash; so long as it pays. Double-dealing employers, heavy-handed Alliance patrols, and marauding Reavers are all in a day's work for a ship's captain at the edge of the 'Verse. Firefly: The Game is a high-end thematic tabletop boardgame from Gale Force Nine (GF9) and the first in a series of tabletop hobby board games and miniatures games from GF9 set in the Firefly Universe.&#10;&#10;
138161	minplayers	1
138161	maxplayers	5
138161	playingtime	240
138161	minplaytime	120
138161	maxplaytime	240
138161	minage	13
138161	comments	7444
138161	boardgamecategory	Movies / TV / Radio theme
138161	boardgamecategory	Science Fiction
138161	boardgamecategory	Space Exploration
138161	boardgamecategory	Travel
138161	boardgamemechanic	Area Movement
138161	boardgamemechanic	Card Drafting
138161	boardgamemechanic	Dice Rolling
138161	boardgamemechanic	Pick-up and Deliver
138161	boardgamemechanic	Take That
138161	boardgamemechanic	Trading
138161	boardgamemechanic	Variable Player Powers
138161	boardgamefamily	Firefly: The Game
138161	boardgamefamily	Solitaire Games
138161	boardgamefamily	TV Series: Firefly
138161	boardgameexpansion	Firefly: The Game – Artful Dodger
138161	boardgameexpansion	Firefly: The Game – Big Damn Heroes Promo Cards
138161	boardgameexpansion	Firefly: The Game – Blue Sun
138161	boardgameexpansion	Firefly: The Game – Breakin' Atmo
138161	boardgameexpansion	Firefly: The Game – Card Pack
138161	boardgameexpansion	Firefly: The Game – Crime & Punishment
138161	boardgameexpansion	Firefly: The Game – Esmeralda
138161	boardgameexpansion	Firefly: The Game – Fruity Oaty Bar
138161	boardgameexpansion	Firefly: The Game – Jetwash
138161	boardgameexpansion	Firefly: The Game – Kalidasa
138161	boardgameexpansion	Firefly: The Game – Mal's Pretty Floral Bonnet Promo Card
138161	boardgameexpansion	Firefly: The Game – Pirates & Bounty Hunters
138161	boardgameexpansion	Firefly: The Game – Silverhold Loot Crate
138161	boardgameexpansion	Firefly: The Game – Wash's Lucky Dinosaurs Promo Card
138161	boardgamedesigner	Aaron Dill
138161	boardgamedesigner	John Kovaleski
138161	boardgamedesigner	Sean Sweigart
138161	boardgameartist	Charles Woods
138161	boardgamepublisher	Battlefront Miniatures Ltd
138161	boardgamepublisher	Devir
138161	boardgamepublisher	Gale Force Nine, LLC
138161	boardgamepublisher	Heidelberger Spieleverlag
140865	game	Agent Hunter
140865	type	boardgame
140865	yearpublished	2013
140865	description	In Agent Hunter, two players act as rival agents attempting to eliminate their opponent's safe houses, which are represented by face-down cards; the cards range in value from 0 to 9. The closer you get to uncovering your target, however, the more you risk compromising your own position. Stealth and cunning are your greatest allies as only agents who remain hidden in the shadows will survive the hunt. During the game, players take turns choosing one of these actions:&#10;&#10;&#10;     Attack from Your Hand&#10;     Switch Agents&#10;     Attack from Your Safe House&#10;&#10;&#10;When you attack from your hand, reveal one of your agent cards from your hand and target one of your opponent's safe houses. If the card is a match, you eliminate that safe house. Otherwise your opponent reveals whether your card is higher or lower than the hidden card in the safe house but does not reveal the numeral on that card.&#10;&#10;When you switch agents, you replace a face-down card from one of your safe houses with a card in your hand, possibly the same card. You can take this action at most five times during the game.&#10;&#10;When you attack from your safe house, you reveal one of your face-down safe house cards, then reveal an opponent's safe house. If the numbers match, your opponent's safe house is eliminated; otherwise your safe house is eliminated.&#10;&#10;Players keep swapping turns until all three of a player's safe houses are eliminated.&#10;&#10;
140865	minplayers	2
140865	maxplayers	2
140865	playingtime	15
140865	minplaytime	15
140865	maxplaytime	15
140865	minage	12
140865	comments	715
140865	boardgamecategory	Bluffing
140865	boardgamecategory	Card Game
140865	boardgamecategory	Deduction
140865	boardgamecategory	Memory
140865	boardgamecategory	Spies/Secret Agents
140865	boardgamemechanic	Memory
140865	boardgamemechanic	Secret Unit Deployment
140865	boardgamefamily	AEG: Pocket Game
140865	boardgamefamily	IELLO: Mini Games
140865	boardgamecompilation	AEG Black Friday Black Box 2015
140865	boardgamedesigner	Mike Elliott
140865	boardgameartist	Harold Fay
140865	boardgamepublisher	Alderac Entertainment Group (AEG)
140865	boardgamepublisher	IELLO
144826	game	Zombie 15'
144826	type	boardgame
144826	yearpublished	2014
144826	description	In an apocalyptic world in which everyone over the age of 18 has turned into a bloodthirsty, flesh-hungry zombie and most youngsters have been served as meat to quell their elders' appetite, a small team of kids and teenagers tries to survive on their own. As part of that small group of survivors, you must unite to escape the relentless horde of undead. Run across town to find shelter or food, hold a strategic position, meet with new survivors, and discover the truth about this terrible and mysterious disease!&#10;&#10;Zombie 15' is a frantic, scenario-based survival game in which time is scarce and cooperation is key. The game features easy rules but real choices to be made as quickly as possible if you don't want to get overwhelmed by zombies!&#10;&#10;Zombie 15' features a team of 15-year-old teenagers; a 15-minute soundtrack to give each game its tempo; a 15-scenario, progressive campaign; and much more than just 15 zombies...&#10;&#10;
144826	minplayers	2
144826	maxplayers	4
144826	playingtime	15
144826	minplaytime	15
144826	maxplaytime	15
144826	minage	14
144826	comments	1434
144826	boardgamecategory	Fighting
144826	boardgamecategory	Real-time
144826	boardgamecategory	Zombies
144826	boardgamemechanic	Action Point Allowance System
144826	boardgamemechanic	Co-operative Play
144826	boardgamemechanic	Grid Movement
144826	boardgamemechanic	Modular Board
144826	boardgamemechanic	Variable Player Powers
144826	boardgamefamily	Admin: Better Description Needed!
144826	boardgamefamily	Campaign Games
144826	boardgamefamily	Crowdfunding: Kickstarter
144826	boardgameexpansion	Zombie 15': 12 Extra Search Cards Promo
144826	boardgameexpansion	Zombie 15': Bonus Campaign
144826	boardgameexpansion	Zombie 15': Left Alone – Solo Campaign
144826	boardgameexpansion	Zombie 15': Promo Cards
144826	boardgamedesigner	Guillaume Lémery
144826	boardgamedesigner	Nicolas Schlewitz
144826	boardgameartist	Biboun
144826	boardgameartist	Igor Polouchine
144826	boardgameartist	Anthony Wolff
144826	boardgameartist	Alexey Yakovlev
144826	boardgamepublisher	IELLO
144826	boardgamepublisher	Devir
144826	boardgamepublisher	Egmont Polska
144826	boardgamepublisher	Heidelberger Spieleverlag
144826	boardgamepublisher	HomoLudicus
144826	boardgamepublisher	uplay.it edizioni
146508	game	T.I.M.E Stories
146508	type	boardgame
146508	yearpublished	2015
146508	description	Description from the publisher:&#10;&#10;The T.I.M.E Agency protects humanity by preventing temporal faults and paradoxes from threatening the fabric of our universe. As temporal agents, you and your team will be sent into the bodies of beings from different worlds or realities to successfully complete the missions given to you. Failure is impossible, as you will be able to go back in time as many times as required.&#10;&#10;T.I.M.E Stories is a narrative game, a game of &quot;decksploration&quot;. Each player is free to give their character as deep a &quot;role&quot; as they want, in order to live through a story, as much in the game as around the table. But it's also a board game with rules which allow for reflection and optimization.&#10;&#10;At the beginning of the game, the players are at their home base and receive their mission briefing. The object is then to complete it in as few attempts as possible. The actions and movements of the players will use Temporal Units (TU), the quantity of which depend on the scenario and the amount of players. Each attempt is called a &quot;run&quot;; one run equals the use of all of the Temporal Units at the players' disposal. When the TU reach zero, the agents are recalled to the agency, and restart the scenario from the beginning, armed with their experience. The object of the game is to make the perfect run, while solving all of the puzzles and overcoming all of a scenario&rsquo;s obstacles.&#10;&#10;The base box contains the entirety of the T.I.M.E Stories system and allows players to play all of the scenarios, the first of which &mdash; Asylum &mdash; is included. During a scenario, which consists of a deck of 120+ cards, each player explores cards, presented most often in the form of a panorama. Access to some cards require the possession of the proper item or items, while others present surprises, enemies, riddles, clues, and other dangers.&#10;&#10;You usually take possession of local hosts to navigate in a given environment, but who knows what you'll have to do to succeed? Roam a med-fan city, looking for the dungeon where the Syaan king is hiding? Survive in the Antarctic while enormous creatures lurk beneath the surface of the ice? Solve a puzzle in an early 20th century asylum? That is all possible, and you might even have to jump from one host to another, or play against your fellow agents from time to time...&#10;&#10;In the box, an insert allows players to &quot;save&quot; the game at any point, to play over multiple sessions, just like in a video game. This way, it's possible to pause your ongoing game by preserving the state of the receptacles, the remaining TU, the discovered clues, etc.&#10;&#10;T.I.M.E Stories is a decksploring game in which each deck makes anything possible!&#10;&#10;Official FAQ&#10;&#10;
146508	minplayers	2
146508	maxplayers	4
146508	playingtime	240
146508	minplaytime	90
146508	maxplaytime	240
146508	minage	12
146508	comments	12400
146508	boardgamecategory	Adventure
146508	boardgamecategory	Mature / Adult
146508	boardgamecategory	Medieval
146508	boardgamecategory	Science Fiction
146508	boardgamemechanic	Co-operative Play
146508	boardgamemechanic	Dice Rolling
146508	boardgamemechanic	Role Playing
146508	boardgamemechanic	Time Track
146508	boardgamemechanic	Variable Player Powers
146508	boardgamefamily	T.I.M.E Stories
146508	boardgamefamily	Time Travel
146508	boardgameexpansion	Anomaly (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Batman: Year One (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Black Knight (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Brettspiel Easter Basket 2016
146508	boardgameexpansion	Broken Peace (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	A Case of Relativity (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Chasing Eden (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Deutscher Spielepreis 2016 Goodie Box
146508	boardgameexpansion	Easy Street (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	El Incidente (Fan expansion to T.I.M.E. Stories)
146508	boardgameexpansion	The Isle of the Petrified Giants (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Pariah Missouri (fan expansion to T.I.M.E Stories)
146508	boardgameexpansion	Submerged Atlantis  (fan expansion to T.I.M.E Stories)
146508	boardgameexpansion	Switching Gears (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	T.I.M.E Stories: A Prophecy of Dragons
146508	boardgameexpansion	T.I.M.E Stories: Beacon Promo
146508	boardgameexpansion	T.I.M.E Stories: Estrella Drive
146508	boardgameexpansion	T.I.M.E Stories: Expedition: Endurance
146508	boardgameexpansion	T.I.M.E Stories: Frères de la Côte
146508	boardgameexpansion	T.I.M.E Stories: Lumen Fidei
146508	boardgameexpansion	T.I.M.E Stories: Santo Tomás de Aquino
146508	boardgameexpansion	T.I.M.E Stories: Special Reward promo
146508	boardgameexpansion	T.I.M.E Stories: The Marcy Case
146508	boardgameexpansion	T.I.M.E Stories: Tric Trac TV
146508	boardgameexpansion	T.I.M.E Stories: Under the Mask
146508	boardgameexpansion	The Tears of Sango (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	An Unnecessarily Long Story (fan expansion for T.I.M.E Stories)
146508	boardgameexpansion	Wolf's Lair (fan expansion for T.I.M.E Stories)
146508	boardgamedesigner	Peggy Chassenet
146508	boardgamedesigner	Manuel Rozoy
146508	boardgameartist	Ben Carre
146508	boardgameartist	Vincent Dutrait
146508	boardgameartist	David Lecossu
146508	boardgameartist	Pascal Quidault
146508	boardgamepublisher	Space Cowboys
146508	boardgamepublisher	ADC Blackfire Entertainment
146508	boardgamepublisher	Asmodee
146508	boardgamepublisher	Asterion Press
146508	boardgamepublisher	Crowd Games
146508	boardgamepublisher	Hobby Japan
146508	boardgamepublisher	Rebel
150376	game	Dead of Winter: A Crossroads Game
150376	type	boardgame
150376	yearpublished	2014
150376	description	Game description from the publisher:&#10;&#10;&quot;Crossroads&quot; is a new series from Plaid Hat Games that tests a group of survivors' ability to work together and stay alive while facing crises and challenges from both outside and inside.&#10;&#10;Dead of Winter: A Crossroads Game, the first game in this series, puts 2-5 players in a small, weakened colony of survivors in a world where most of humanity is either dead or diseased, flesh-craving monsters. Each player leads a faction of survivors with dozens of different characters in the game.&#10;&#10;Dead of Winter is a meta-cooperative psychological survival game. This means players are working together toward one common victory condition &mdash; but for each individual player to achieve victory, he must also complete his personal secret objective. This secret objective could relate to a psychological tick that's fairly harmless to most others in the colony, a dangerous obsession that could put the main objective at risk, a desire for sabotage of the main mission, or (worst of all) vengeance against the colony! Certain games could end with all players winning, some winning and some losing, or all players losing. Work toward the group's goal, but don't get walked all over by a loudmouth who's looking out only for his own interests!&#10;&#10;Dead of Winter is an experience that can be accomplished only through the medium of tabletop games. It's a story-centric game about surviving through a harsh winter in an apocalyptic world. The survivors are all dealing with their own psychological imperatives, but must still find a way to work together to fight off outside threats, resolve crises, find food and supplies, and keep the colony's morale up.&#10;&#10;Dead of Winter has players making frequent, difficult, heavily- thematic, wildly-varying decisions that often have them deciding between what is best for the colony and what is best for themselves.&#10;&#10;
150376	minplayers	2
150376	maxplayers	5
150376	playingtime	210
150376	minplaytime	45
150376	maxplaytime	210
150376	minage	14
150376	comments	25209
150376	boardgamecategory	Bluffing
150376	boardgamecategory	Deduction
150376	boardgamecategory	Horror
150376	boardgamecategory	Zombies
150376	boardgamemechanic	Action Point Allowance System
150376	boardgamemechanic	Area Movement
150376	boardgamemechanic	Co-operative Play
150376	boardgamemechanic	Dice Rolling
150376	boardgamemechanic	Hand Management
150376	boardgamemechanic	Storytelling
150376	boardgamemechanic	Trading
150376	boardgamemechanic	Variable Player Powers
150376	boardgamemechanic	Voting
150376	boardgamefamily	Crossroads Series
150376	boardgameexpansion	Dead of Winter: A Crossroads Game - BGG Crossroads Promo
150376	boardgameexpansion	Dead of Winter: Andrea Smith
150376	boardgameexpansion	Dead of Winter: Dice Tower Promos
150376	boardgameexpansion	Dead of Winter: Felicia Day
150376	boardgameexpansion	Dead of Winter: KD James
150376	boardgameexpansion	Dead of Winter: Kodiak Colby
150376	boardgameexpansion	Dead of Winter: Lucky Luke Smith
150376	boardgameexpansion	Dead of Winter: Meryl Wolfe
150376	boardgameexpansion	Dead of Winter: Rich Sommer
150376	boardgameexpansion	Dead of Winter: Roberta Plum
150376	boardgameexpansion	Dead of Winter: Rodney Smith
150376	boardgameexpansion	Dead of Winter: Ruckus Burley (2017)
150376	boardgameexpansion	Dead of Winter: Warring Colonies
150376	boardgameintegration	Dead of Winter: The Long Night
150376	boardgamecompilation	Dead of Winter: Tabletop Edition
150376	boardgamedesigner	Jonathan Gilmour
150376	boardgamedesigner	Isaac Vega
150376	boardgameartist	David Richards
150376	boardgameartist	Fernanda Suárez
150376	boardgameartist	Peter Wocken
150376	boardgamepublisher	Plaid Hat Games
150376	boardgamepublisher	Arclight
150376	boardgamepublisher	Cube Factory of Ideas
150376	boardgamepublisher	Edge Entertainment
150376	boardgamepublisher	Galápagos Jogos
150376	boardgamepublisher	Game Harbor
150376	boardgamepublisher	Gemenot
150376	boardgamepublisher	Heidelberger Spieleverlag
150376	boardgamepublisher	Korea Boardgames co., Ltd.
150376	boardgamepublisher	MINDOK
150376	boardgamepublisher	Raven Distribution
153999	game	...and then, we held hands.
153999	type	boardgame
153999	yearpublished	2015
153999	description	...and then we held hands. is a co-operative game about finding balance. To win, the two players must complete objectives and reach the center of the board.&#10;&#10;The players take turns trying to fulfill the current common emotional objective by discarding emotion cards to move from node to node. They must do this without verbal communication, empathizing and always considering each other's situation when making a move.&#10;&#10;A player can use their own cards or their partner's, but if their move causes their partner to be unable to move, the players lose and the game ends. While moving from node to node, their balance shifts, and they are not able to refill their hand.&#10;&#10;The game features a card-splaying mechanism in which players change their &quot;perspective&quot; to reveal a new set of options.&#10;&#10;The players win by meeting in the center while in a balanced state and within one turn of each other - something quite difficult, and therefore very rewarding when achieved.&#10;&#10;...and then we held hands. features art by beloved French illustrator Marie Cardouat, known for the art found in beautiful games such as Dixit, Steam Park, and Marrakech.&#10;&#10;
153999	minplayers	2
153999	maxplayers	2
153999	playingtime	45
153999	minplaytime	30
153999	maxplaytime	45
153999	minage	12
153999	comments	1252
153999	boardgamecategory	Card Game
153999	boardgamecategory	Print & Play
153999	boardgamemechanic	Co-operative Play
153999	boardgamemechanic	Hand Management
153999	boardgamemechanic	Point to Point Movement
153999	boardgamefamily	Crowdfunding: Kickstarter
153999	boardgamedesigner	David Chircop
153999	boardgamedesigner	Yannick Massa
153999	boardgameartist	Marie Cardouat
153999	boardgameartist	David Chircop
153999	boardgameartist	Todd Sanders
153999	boardgamepublisher	LudiCreations
154458	game	Akrotiri
154458	type	boardgame
154458	yearpublished	2014
154458	description	Akrotiri places you in the role of an explorer in Classical Greek times, combing the then-uncharted Aegean sea for lost Minoan temples that have long ago fallen into ruin. You've not only heard of these temples hidden around the island of Thera, but you actually have access to the secret maps that tell you of their hidden locations! Two mountains to the north?  A volcano to the west? This *must* be the spot...&#10;&#10;But running an expedition can be costly. In order to fund your voyages into the unknown and excavate the ancient temples, you will have to first ship resources found on surrounding islands back to the resource-poor island of Thera.&#10;&#10;In Akrotiri &mdash; which combines tile placement, hand management, and pick-up and delivery &mdash; players place land tiles in order to make the board match the maps that they have in hand. Players excavate temples; the ones that are harder to find and the ones further away from Thera are worth more towards victory, but the secret goal cards keep everyone guessing who the victor is until the end! May the gods forever bless you with favorable winds!&#10;&#10;
154458	minplayers	2
154458	maxplayers	2
154458	playingtime	45
154458	minplaytime	45
154458	maxplaytime	45
154458	minage	13
154458	comments	1958
154458	boardgamecategory	Civilization
154458	boardgamecategory	Exploration
154458	boardgamemechanic	Hand Management
154458	boardgamemechanic	Pick-up and Deliver
154458	boardgamemechanic	Tile Placement
154458	boardgamefamily	Country: Greece
154458	boardgamefamily	Games by the Game Artisans of Canada
154458	boardgamedesigner	Jay Cormier
154458	boardgamedesigner	Sen-Foong Lim
154458	boardgameartist	Chris Quilliams
154458	boardgamepublisher	Filosofia Éditions
154458	boardgamepublisher	Z-Man Games
155624	game	Specter Ops
155624	type	boardgame
155624	yearpublished	2015
155624	description	A secret agent of A.R.K. has infiltrated a top secret Raxxon facility, attempting to complete three mission objectives before they escape &mdash; but they are hunted by genetically modified Raxxon Hunters. Players can choose which side they wish to join.&#10;&#10;Specter Ops is a sci-fi, stealth ops game of hidden movement that's similar to Scotland Yard. Players are trying to locate/capture a mysterious agent, who keeps track of their sneaking via a private map. The other players take control of unique characters who must use their wits, abilities and technology to help them hunt down this infiltrator. Items like flash grenades, scanners, and the like are at the disposal of this covert agent.&#10;&#10;
155624	minplayers	2
155624	maxplayers	5
155624	playingtime	90
155624	minplaytime	60
155624	maxplaytime	90
155624	minage	13
155624	comments	3833
155624	boardgamecategory	Deduction
155624	boardgamecategory	Fighting
155624	boardgamecategory	Miniatures
155624	boardgamecategory	Science Fiction
155624	boardgamecategory	Spies/Secret Agents
155624	boardgamemechanic	Dice Rolling
155624	boardgamemechanic	Grid Movement
155624	boardgamemechanic	Partnerships
155624	boardgamemechanic	Point to Point Movement
155624	boardgamemechanic	Secret Unit Deployment
155624	boardgamemechanic	Variable Player Powers
155624	boardgameexpansion	Specter Ops: Pre-Order Promo Cards
155624	boardgameintegration	Specter Ops: Broken Covenant
155624	boardgamedesigner	Emerson Matsuuchi
155624	boardgameartist	Steven Hamilton
155624	boardgameartist	Emerson Matsuuchi
155624	boardgameartist	David Richards
155624	boardgamepublisher	Nazca Games
155624	boardgamepublisher	Plaid Hat Games
155703	game	Evolution
155703	type	boardgame
155703	yearpublished	2014
155703	description	In Evolution, players adapt their species in a dynamic ecosystem where food is scarce and predators lurk.  Traits like Hard Shell and Horns will protect your species from Carnivores, while a Long Neck will help them get food that others cannot reach. With over 4,000 ways to evolve your species, every game becomes a different adventure.&#10;&#10;Evolution packs a surprising amount of variety for a game with simple rules.  The variety comes from the synergies between the trait cards and from the different personalities at the table.  Some players thrive on creating Carnivores to wreak havoc on their fellow players.  Others prefer to stay protected and mind their own business.  Evolution encourages both play styles by giving each of them multiple paths to victory.  And it is the mix of play styles at the table that ultimately determines the ecosystem in which the players are adapting.  So gather your friends and see who can best adapt to the changing world around them.&#10;&#10;&quot;The theme of evolution is not just tacked on: it drives play.&quot; - Nature (the world's most prestigious scientific journal)  &#10;Evolution was covered in the journal Nature.  The article was written by Stuart West, a Professor of Evolutionary Biology at the University of Oxford who has used Evolution in his undergraduate class.  &#10;&#10;     https://boardgamegeek.com/thread/1487263/evolution-and-other-evolution-themed-games-nature&#10;     https://boardgamegeek.com/thread/1580710/using-game-evolution-teach-evolution&#10;&#10;&#10;&#10;&#10;
155703	minplayers	2
155703	maxplayers	6
155703	playingtime	70
155703	minplaytime	50
155703	maxplaytime	70
155703	minage	12
155703	comments	7902
155703	boardgamecategory	Animals
155703	boardgamecategory	Card Game
155703	boardgamecategory	Educational
155703	boardgamecategory	Environmental
155703	boardgamecategory	Prehistoric
155703	boardgamecategory	Print & Play
155703	boardgamemechanic	Action Point Allowance System
155703	boardgamemechanic	Hand Management
155703	boardgamemechanic	Press Your Luck
155703	boardgamemechanic	Secret Unit Deployment
155703	boardgamemechanic	Simulation
155703	boardgamemechanic	Simultaneous Action Selection
155703	boardgamefamily	Crowdfunding: Kickstarter
155703	boardgamefamily	Evolution
155703	boardgameexpansion	Evolution: Cybernetic Limbs
155703	boardgameexpansion	Evolution: Flight
155703	boardgameexpansion	Evolution: Gigantism Promo
155703	boardgameexpansion	Evolution: Night Prowler
155703	boardgameexpansion	Evolution: Promo Pack I
155703	boardgameexpansion	Evolution: Promo Pack II
155703	boardgameexpansion	Evolution: Promo Pack III
155703	boardgameexpansion	Evolution: Scenario Cards
155703	boardgameimplementation	Evolution: Climate
155703	boardgameimplementation	Evolution: The Origin of Species
155703	boardgamedesigner	Dominic Crapuchettes
